sim,Rate,Rate_1,Rate_2,density,recip,sameXTransTrip,se_density,se_recip,se_sameXTransTrip,maxConv
332,2.43548612251782,2.44299428361472,2.2102998576492,-4.91948304203282,4.89802483249143,1.2948831761246,0.188485298410822,0.260591428853849,0.778653704082064,0.1168933903554
333,2.43618444224065,2.46238292608048,2.18850332992312,-4.92151670223963,4.89504583650867,1.31311732378604,0.168519085275173,0.231856267665357,0.755650654096152,0.0134419287528845
334,2.4337330511933,2.44337221051748,2.20670096021448,-4.90839435939239,4.8729298784485,1.29932577173724,0.191642094959819,0.261392905069877,0.665449079621378,0.0388718802031069
335,2.41297743845714,2.46437689379449,2.19784179209393,-4.89101597812128,4.85132273115951,1.33034756410984,0.178227934365335,0.24574099176123201,0.630942449363668,0.123552847609239
336,2.42404342621746,2.44750138462562,2.21342257052795,-4.91183194303812,4.88218720691618,1.33635351711287,0.194929474082732,0.252462927218833,0.682867812062777,0.0438818662765353
337,2.42992544879661,2.48353836566926,2.20917557734423,-4.92426895920493,4.88923289036361,1.37856187637587,0.178221663821395,0.240816985115725,0.664765671706151,0.101170935985535
338,2.44247724293339,2.43705844776049,2.18356721307406,-4.90513104253672,4.86768228306674,1.31552597103572,0.191640772126067,0.259659262719057,0.671612228000542,0.0582933664237139
339,2.44905068530493,2.45263036465607,2.21105662023708,-4.91961579204778,4.89723709846121,1.33408650278475,0.190468605853153,0.253641847727799,0.680241418244692,0.115313065863151
340,2.43537576017765,2.45899484509479,2.19888827094803,-4.89353932577333,4.85725512269271,1.32701148749756,0.17573812920009,0.243620946488361,0.646184461247261,0.0530498649946083
341,2.45026859701463,2.4573733109648,2.21310630888468,-4.91390802985448,4.8845828904683,1.3184226689521,0.187316206320824,0.248520598141772,0.704566283542476,0.0556621317169653
342,2.44707533086979,2.45536966408179,2.19240932435547,-4.90900048330535,4.87167866345281,1.32285450996615,0.183906185687806,0.246511051574472,0.674314553584358,0.0713832830756704
343,2.46644506853358,2.47017422067211,2.21444710903622,-4.92872815827239,4.9084454711052,1.32448623544112,0.184605160672686,0.23424565738685801,0.709410516555038,0.127260314172614
344,2.438350479212,2.44962470206438,2.19542515680469,-4.9015586846341,4.86807937407415,1.30913432875557,0.182211763008874,0.243997444514302,0.696989744934206,0.0899755144924994
345,2.43122753584377,2.44377698754566,2.19555999672012,-4.92609974061913,4.9011142545622,1.37764946971563,0.183024497661685,0.249766555119198,0.609768906832752,0.136508019342159
346,2.44560626508898,2.46355759286409,2.18864037583286,-4.90989940654209,4.87831766024804,1.32771524732432,0.181992304196532,0.241348757400111,0.697964122612899,0.037322220479487
347,2.42793230279135,2.47730859142848,2.21300866528673,-4.918883844295,4.88752999230723,1.34300572910551,0.194232877886055,0.267067442841606,0.651591870371173,0.0561728585542185
348,2.44467615896275,2.45462186003752,2.1940525362252,-4.89684767019267,4.85625181436625,1.34388539029229,0.186365413906198,0.24547319373103,0.713999989903084,0.0835480594244401
349,2.4308814772195,2.45846256284793,2.21058455123421,-4.91667750970143,4.88536689350866,1.31659988397512,0.172802528345674,0.246451864194583,0.707618894345694,0.0373394580895531
350,2.46522111202036,2.47709369434463,2.21032595623097,-4.92239941146748,4.89805393068134,1.3053720389367,0.186697717989626,0.238052596036554,0.715905299646062,0.161427314580134
351,2.45600421453683,2.44156357539325,2.19702534036054,-4.915127752137,4.8851217517243,1.30180725588384,0.191420716171336,0.242330386441428,0.721974433846283,0.0657602860537998
352,2.43370730190838,2.43482055757976,2.20799844161252,-4.90068567582145,4.86876911917919,1.31189617380045,0.186034524357585,0.234651363781551,0.668261800919444,0.0765530364585035
353,2.43658588101147,2.47146054391609,2.17960589707707,-4.89555209084448,4.85412237985151,1.3227865814514,0.18501377706752,0.24883685258241,0.680835001081806,0.172365993273139
354,2.45189211379576,2.45012684729918,2.20613406788337,-4.91341128311377,4.88369688656517,1.33604857856576,0.167098299475728,0.225725368710352,0.621323961302177,0.0497549386268569
355,2.44442318268135,2.45792364605528,2.21493429337301,-4.91660289638749,4.89079076781617,1.38322497992352,0.188318893393931,0.26028039606925,0.666263388713364,0.082698225150808
356,2.45826843484355,2.46983146928655,2.21592142865424,-4.93451070485054,4.92010599300638,1.30908718347306,0.185778758471165,0.253749541865902,0.685939875239097,0.153491419667994
357,2.43285548410216,2.46341577825003,2.2039584993714,-4.90844856166397,4.88108694118033,1.324994977111,0.177249158827213,0.24231953970056,0.663942403506828,0.0433597852542442
358,2.42946292405046,2.4285139697407,2.17923642697156,-4.89506120249,4.86037890739311,1.32776252094155,0.19067481261566,0.251054498840511,0.678595984707889,0.164265201075156
359,2.4544436876366,2.46117374590502,2.2155423902662,-4.90000082838036,4.86062878697061,1.30234496141783,0.186787682894431,0.236386489862217,0.747822801257478,0.132304429928625
360,2.45434601628079,2.47425040229979,2.18435116971041,-4.91869732336582,4.88549819994743,1.3259117293893,0.173929091379116,0.227891585101338,0.724856539620881,0.0882880910741179
361,2.45582331364743,2.47471074837732,2.22445413391153,-4.90817222933443,4.88215905458217,1.29771233760692,0.176515731020543,0.235910833793083,0.750068164135784,0.179018213417869
362,2.4282701607399,2.443790703585,2.20257274168953,-4.90365182983889,4.87886791616528,1.30109429029499,0.168271114295377,0.22394750979509,0.671181413188728,0.0998284777885939
363,2.43594445943248,2.46130516058313,2.20687909227061,-4.90782082503278,4.880389716037,1.3245549603359,0.179984281838197,0.237800629887775,0.707610520915645,0.0192013230484532
364,2.43294497874007,2.47210816226081,2.20824530216467,-4.91197844072581,4.87647619144262,1.35922100913001,0.165509661461797,0.234357419494514,0.609099593673025,0.0821572562932499
365,2.44336054237818,2.46046437089176,2.19546427533887,-4.91535428646552,4.88760223950407,1.33568945411625,0.165568635267767,0.228339646900719,0.703648383192781,0.042745270281098
366,2.45110338996917,2.45472494671506,2.21633965526811,-4.90905596453092,4.88072549256281,1.31320274154481,0.169572145940157,0.226418527586751,0.692773223061469,0.0854724418499395
367,2.44864025836656,2.47114308768995,2.19800570547433,-4.92361232716726,4.89441215302918,1.36272256486812,0.177375345276319,0.232780329977569,0.605459030152652,0.105276456363203
368,2.43108547372658,2.4555053049657,2.2232612749425,-4.90070326761828,4.86467973021224,1.31063391020855,0.187782178660372,0.254926811069668,0.68602422628347,0.0705611388445254
369,2.42220595837293,2.44599620717132,2.19969373410066,-4.89624416564684,4.85212427629896,1.32883896353159,0.178428903761357,0.231634779360837,0.708737540003194,0.146975372469489
370,2.453872007366,2.46209159306696,2.20981202343671,-4.90561122605408,4.88001070854938,1.33829951957745,0.195623483507108,0.259877777683152,0.683772616642295,0.0863974279014538
371,2.45331426718387,2.47171725526901,2.21458501598501,-4.93681076863057,4.91798062350956,1.31779842482371,0.169884258705399,0.228538372299409,0.734627337207673,0.153947330062237
372,2.44442732942744,2.48431980045879,2.21464487593511,-4.92581253276984,4.90310573955563,1.30125020206606,0.177254271627375,0.234014862236096,0.730567407609216,0.105678559252166
373,2.42570670341548,2.49092648146471,2.18977406022291,-4.9120093404612,4.88138168538706,1.32665751923351,0.189448887827073,0.252260053383942,0.705809512973164,0.0631724837713002
374,2.45867740823802,2.45897534282648,2.20016913699942,-4.91304091334428,4.88708873272731,1.3539118081329,0.174819051902718,0.242109251115641,0.695528604179761,0.0644824265399275
375,2.45246741269894,2.46251303167594,2.21396715547403,-4.91148182520065,4.87945333858529,1.36125292558419,0.189965169841065,0.257020510461037,0.736199639944926,0.0652985040253612
376,2.4478049241064,2.4310648018464,2.19724907777639,-4.90114659139834,4.86741323699786,1.32280835088089,0.184241399419748,0.245883628399557,0.682539807175195,0.0550942119939111
377,2.44912641522021,2.45816808967615,2.1984579125217,-4.9073494069462,4.87261846447184,1.33947434174703,0.175012405128122,0.235766288557637,0.682798073474706,0.0946048330659025
378,2.44437693396706,2.46953905097965,2.19936989967812,-4.90822845676407,4.87779906162994,1.32159368670973,0.204172120613368,0.268288283175094,0.710454236505258,0.0305076547807867
379,2.42713716702077,2.44507694729792,2.19224133993094,-4.90089150599392,4.86227318557752,1.33072255736425,0.183295774148418,0.256282068082549,0.654683358013281,0.0964767037295487
380,2.42793759739505,2.4680698592184,2.19265681821515,-4.91817904943308,4.88578400115959,1.30924718007929,0.185138324008891,0.256201960641036,0.699404173436383,0.06144356239026
381,2.43448097285766,2.47125704031901,2.20082281344747,-4.90181406307694,4.86986341324629,1.30583931137432,0.177210401091857,0.23720257198294,0.737424460539723,0.113015422423532
382,2.43228134878036,2.44630163188938,2.18607550610662,-4.90510035795545,4.87205721840571,1.34502027500018,0.191434382729881,0.263696480261517,0.646462970942439,0.107702109901942
383,2.41946963117091,2.44985715099429,2.19987719713977,-4.90715736151531,4.87592714576688,1.32075772538662,0.183024597219641,0.258515975668624,0.763901643398023,0.0508856828484591
384,2.47273581081389,2.49974436063922,2.21868216841796,-4.92648956462069,4.90239241449621,1.32629793321881,0.181042400401855,0.241351963275502,0.654730257623794,0.149534709845435
385,2.43398429408126,2.44692939879987,2.21577451561607,-4.9131325830547,4.88032793004269,1.35367507005005,0.171656281859718,0.240372140808895,0.69456043440799,0.0496257450502515
386,2.45257375298776,2.46721329436263,2.20435995616724,-4.90637312462511,4.87178806387083,1.33971560750725,0.184015487096777,0.243305203327164,0.653016381249112,0.0446488621644393
387,2.43740316983088,2.47932207064828,2.21929624486019,-4.91672652821335,4.89314323095626,1.32893789998958,0.176175712588513,0.23651472116284,0.680905936786585,0.060902620766215
388,2.41687977710117,2.44985277359318,2.19364759211229,-4.89842727960916,4.8630038270096,1.36030585872764,0.179524059031807,0.24689559342137,0.677410250359592,0.137893398262282
389,2.42837069277351,2.45379121607146,2.19765867363798,-4.90094548328457,4.86507928255287,1.29630922302998,0.176543637796464,0.238356387066888,0.757278931583114,0.143773361076026
390,2.45338392039556,2.47095232507523,2.20595149018263,-4.91113200953367,4.88304820338945,1.30435260504989,0.172326065924089,0.238623508783065,0.721276723069439,0.0615153765068952
391,2.4391421168118,2.45619115399575,2.20067321263145,-4.91551310029242,4.87977521313145,1.30836528793664,0.185905377921821,0.259666101825301,0.643381231732562,0.0419600911451144
392,2.45135009092743,2.48617070114446,2.19407389295551,-4.92128182612549,4.89551055543209,1.34495716167133,0.17813724139053,0.24019908039162,0.667097914899592,0.0726383463536368
393,2.47104632507718,2.48279888506833,2.20596512989971,-4.91596427007053,4.88646084009963,1.3091963175357,0.186573307036316,0.255079097339533,0.720487212857184,0.118131494781281
394,2.4455851047697,2.44718939959242,2.20945242138295,-4.92223913899921,4.89991954404523,1.34445809677188,0.172104801162367,0.233168196652803,0.69881260298512,0.0523799579521367
395,2.4501163593696,2.45769780533517,2.20720300277058,-4.91162785114327,4.88331338631565,1.3304566694918,0.173659625000699,0.228388108472563,0.758445392770033,0.0738500712141316
396,2.42849444115613,2.44584272973852,2.20247666545392,-4.8970985210872104,4.86644340344917,1.32299305600631,0.189895487268668,0.246362100251534,0.632614558289519,0.0781210273932579
397,2.44207236431978,2.45322873391583,2.18904720274161,-4.90114361203211,4.86638369241895,1.34921724984175,0.184916328981081,0.24631817272487,0.717939200345926,0.0833716364712036
398,2.43127854521906,2.47034895804837,2.18885874487688,-4.90623088817873,4.87118532014702,1.36615253535978,0.172027757741268,0.237645878603738,0.649624562036211,0.0264593168312269
399,2.44259533496178,2.48031189812694,2.21079970860066,-4.93317968818798,4.91307118991667,1.33143005338858,0.186827667721043,0.254929220543834,0.678657195061179,0.115664624310063
400,2.44377553348839,2.45729956875152,2.19446757208652,-4.9134808439846,4.88353878032293,1.36613310745626,0.169713964932305,0.226336776025069,0.65150735062059,0.0542125148900885
401,2.44333846554368,2.48122044865073,2.19427418267698,-4.91648725071789,4.88946229445742,1.32874538130679,0.188451223664643,0.24814217667948,0.712639924794492,0.0917892031778889
402,2.42760586231921,2.45963057979153,2.20522101050834,-4.90112156884362,4.87047018485964,1.30846639549193,0.206799673490176,0.273035556515513,0.712222158585437,0.0388711635344824
403,2.46078657535035,2.46267297162486,2.20436301833031,-4.90176329176388,4.86371819051459,1.35978918562788,0.16985563110088,0.235184071162166,0.665940719323831,0.0653756864869749
404,2.42531871859163,2.47720962623502,2.20867118862291,-4.92472259046034,4.89299354775245,1.31877402906939,0.174245325197379,0.220430198100054,0.663493035298127,0.140745443646239
405,2.44990038240117,2.4604900620987,2.19266267428536,-4.88455009886892,4.84579795261233,1.33054823891669,0.184541058136318,0.243439389649615,0.637861197808917,0.147203535369312
406,2.45792762374847,2.491517478173,2.22083420787765,-4.94532582661464,4.93646898892634,1.27555387147459,0.175231697788947,0.238695643871255,0.686904448400494,0.233232989689427
407,2.42755910778193,2.43431942856165,2.19023107092219,-4.88294456870544,4.83983292854595,1.35395269838946,0.172061409232397,0.232429198638282,0.679144639877433,0.309539382138156
408,2.43225638776017,2.461940756418,2.19064325699717,-4.9147741110341,4.88083943261635,1.36016529054519,0.206471117669561,0.272992349618786,0.664268522680149,0.0837238318945272
409,2.442447301364,2.45077100432099,2.22299918332694,-4.92189322870649,4.89485286039431,1.30677555363832,0.164193919141323,0.227735568826192,0.722357352663687,0.0918033779798458
410,2.44899429102214,2.4786904512689,2.20779143227403,-4.92533021999364,4.8973142305501,1.35193142628339,0.180410899962172,0.252902892200412,0.695063131476138,0.0747450692136977
411,2.44150951136838,2.45315554285848,2.21515330624606,-4.9083465665704,4.87091721609937,1.37722709855341,0.18586315272576,0.247000363674827,0.688666649418104,0.088806986709486
412,2.45160134535574,2.4491752070919,2.19202267153235,-4.92724325247683,4.9024114339177,1.28883918666123,0.176806078445664,0.254927295368406,0.709325687822782,0.0810785320343176
413,2.43688260635464,2.46694369938221,2.19629986274551,-4.90532697152367,4.87102456765368,1.31596426372788,0.179214025536044,0.250999290012146,0.673062802014641,0.0711978920121577
414,2.45568096707644,2.4696178342951,2.18800448884132,-4.92060623166364,4.89012192585204,1.36318684576168,0.191625533050683,0.255504564521736,0.634838285184104,0.0795937489524327
415,2.46789072887079,2.46679545875006,2.20141472546139,-4.91074588602715,4.88371461557948,1.28756187842557,0.175542583028142,0.24293096637793,0.682776823556804,0.0708720936502472
416,2.44778363442399,2.4657841198514,2.20033737185851,-4.92273894743801,4.89363166232769,1.35567976082072,0.191697635829543,0.245191310693269,0.653853566984873,0.0682823800800439
417,2.43320556702243,2.45133494791892,2.19126158044514,-4.9081982102298,4.88362992448551,1.30036194273334,0.188598073273659,0.254578141934655,0.681993360171505,0.0614357480984544
418,2.44757398044717,2.45229843634037,2.20373154261231,-4.91550827831775,4.88323509904682,1.28929162227444,0.186408160566572,0.240253098613961,0.663968695826105,0.0912863369122416
419,2.46198346365427,2.46510786620289,2.20367090194378,-4.9301766560026,4.90866725780581,1.33369460892836,0.189682592816434,0.253471059834428,0.68045812599132,0.131217399127553
420,2.42364526868106,2.45131288874128,2.20305101893878,-4.90640789863035,4.87790999870656,1.35684541169903,0.190160829980139,0.255549076303673,0.674727301517775,0.0486356228693866
421,2.46584425873096,2.44321197528688,2.21100123282443,-4.92192773234727,4.89477864794538,1.32210815840385,0.183051166763746,0.241483609320171,0.665870939581732,0.0930935365779863
422,2.43922842427166,2.45549041094421,2.21804604852658,-4.90371790416574,4.86846896729295,1.33221085962141,0.18972169531481,0.25126034067802,0.683550333795867,0.0483546993783751
423,2.41735069344488,2.47025153465222,2.20671762360993,-4.89815667049717,4.85964267604266,1.3423661690826,0.197885080005603,0.260119979762065,0.708437864618684,0.0375481398971267
424,2.42827791073086,2.45728806978632,2.21271380173024,-4.91674631932693,4.88603871307814,1.37383119340446,0.167570311203935,0.238377104738788,0.633243247994362,0.0507318187450191
425,2.46088069585349,2.47033060725771,2.22317481902915,-4.91589169134308,4.88816070854863,1.36772974742026,0.182474225989452,0.246468421017761,0.625691397689028,0.0740847631849784
426,2.44814002910075,2.4748330584367,2.2127895906989,-4.92421626668335,4.89369953448618,1.31555745849477,0.193047996510662,0.257571519695719,0.629302509435431,0.0738370934715205
427,2.4435006255337,2.46587255356011,2.20386377854299,-4.91780335138888,4.89566205958212,1.33937277381714,0.176088261286072,0.237270667418362,0.673802585715773,0.104794650111708
428,2.43803917991196,2.45779326631668,2.20932747325644,-4.91709945096441,4.88168687679549,1.33946024474962,0.179146339485385,0.23920877206941,0.701528167142301,0.0266672871067648
429,2.45994908116306,2.47786165232052,2.21962406307124,-4.9324131701425,4.9067525894767,1.38206969849647,0.187798164316216,0.251555217576665,0.591922385213681,0.159173385007325
430,2.46978470535302,2.46446380345531,2.21081541365264,-4.91997908280616,4.89534649010398,1.29918942962541,0.197038432428202,0.262829244650965,0.714550067557718,0.107177659476442
431,2.41932649273218,2.46479864373814,2.20929046213368,-4.91578887526113,4.89052310070719,1.33831751177321,0.179919742300141,0.238369758939203,0.646931153298138,0.0704917051759443
432,2.44962528434196,2.45638674555305,2.21481553545709,-4.92897520381762,4.90387927316253,1.32946632048114,0.190487989682602,0.261002356700944,0.716026357746953,0.105919323624967
433,2.44149126873855,2.44271767771792,2.19817529491482,-4.90588641419498,4.8730177361771,1.28777878683481,0.184983232274274,0.247592747129666,0.691101569644865,0.0913168088185115
434,2.45197669666918,2.4667338085802,2.22091692034166,-4.91686674610946,4.88752248841785,1.28533398260611,0.190269866401414,0.245365759182342,0.750247760095481,0.124324722573108
435,2.43101304671198,2.4581952882754,2.22544274674249,-4.92171988745233,4.89680294150327,1.27386015123897,0.168563108659633,0.22540396568454,0.674143523792623,0.0954333626736376
436,2.45183211560208,2.46212919219259,2.19011131292266,-4.91245120932075,4.87838234004376,1.3597873019792,0.190127525837996,0.251207931999242,0.693595448280138,0.0453507981281443
437,2.45435633793034,2.48090527835494,2.19953301557552,-4.90996962747278,4.87967958139901,1.32959594306283,0.16852414882563,0.227108637008568,0.730260040303949,0.0427797171213408
438,2.43959373339282,2.47819553043003,2.20993543761362,-4.93014394458204,4.90979463615371,1.31113973628924,0.18072968294207,0.251706646276501,0.690032448359156,0.118046234408848
439,2.41973340814376,2.45373223805153,2.2298140410755,-4.90639562002133,4.86873240672307,1.35067628286927,0.187781666799576,0.260320589975107,0.684057229544275,0.0776598906954633
440,2.44978967176502,2.47584029952337,2.22135165482868,-4.91782772506165,4.88953859848249,1.33309594049965,0.187822157037501,0.251157453730625,0.746637101599518,0.045469674290432
441,2.45397720146682,2.44888949318382,2.1993594003589,-4.92689220813501,4.90193471407804,1.30298228978262,0.193532650792312,0.249549046357819,0.71064810018782,0.107159642000605
442,2.46057220975614,2.47532115618822,2.20363881560776,-4.91528994733687,4.88565408283689,1.32760829357107,0.184927275334285,0.241085096467568,0.640601999877057,0.0544243662225752
443,2.43353630347619,2.44249506317882,2.20596339571829,-4.90135724761869,4.86709248493765,1.33635609169033,0.181612354708511,0.244721546319099,0.7489695109827,0.0548371027914993
444,2.44785031315512,2.46097675959821,2.20010330712265,-4.89888679176049,4.86178632731641,1.35249219464901,0.180963362812414,0.244288986847077,0.623728920130048,0.101778654138312
445,2.45360149007242,2.44842689405046,2.19656374378064,-4.90930186032001,4.88252652027858,1.35181199470743,0.181642242666228,0.245421343550112,0.660670830553501,0.0201131293151413
446,2.44988802730557,2.45298511288392,2.20068930460059,-4.909728984643,4.8761335938161,1.32723096272342,0.174594333456477,0.24573640004017,0.654933364767766,0.0276013866174079
447,2.43992556935599,2.45504302773924,2.19915395929699,-4.90908869038921,4.87096617715874,1.34377012323015,0.180421104176994,0.249984826331235,0.675643831878275,0.0646655822850472
448,2.42653708040928,2.46117355020498,2.20699138716268,-4.90582943039534,4.87402218558804,1.32327940197421,0.191038787660188,0.251567401402324,0.75776192466272,0.0398441436452305
449,2.44974159022772,2.46877669854824,2.19755781326585,-4.92352688068376,4.89941283170897,1.37057078156868,0.185653194150136,0.241618184156455,0.682831649280652,0.0576924706984985
450,2.44488904080212,2.46763101339309,2.21383019290389,-4.9068338619131,4.87287390851975,1.35484135494078,0.186622746629188,0.244815978203435,0.702840877477238,0.0639160692738727
451,2.44668500546189,2.45684288052982,2.21495719092891,-4.92259085194198,4.8925638112817,1.33077707904419,0.181981079816344,0.237039278455422,0.649130560836062,0.081255531146074
452,2.41778906874532,2.43895939343778,2.20914886183326,-4.92082718638655,4.88967664515105,1.33867689557028,0.174516469843083,0.245491366919023,0.726853864037628,0.0211866256637077
453,2.4239664494443,2.47888655512021,2.2155907976807,-4.91246594617856,4.88032023273045,1.29767623325346,0.180563520648959,0.246138488259898,0.757133258358332,0.0666507562229525
454,2.44320192561872,2.46406176192826,2.22253481012381,-4.91592035454874,4.89022663851127,1.41034963021021,0.186084836078341,0.244508610377935,0.613392498962589,0.146229931980292
455,2.4399001546563,2.474803756318,2.20924167023026,-4.92173172204921,4.89772315428707,1.33604640381009,0.188983658411654,0.263282699004729,0.758950154837618,0.0807049503782064
456,2.43046326747941,2.45885035534308,2.19583742829076,-4.89719889667733,4.86021092096915,1.31820293470218,0.187679672945458,0.25213868835784,0.708920978260793,0.123107767118193
457,2.42728816219932,2.45341346509235,2.1789181482256,-4.89096802466623,4.85165973322728,1.31156696518962,0.17336693301594,0.24164200997517,0.746480892336752,0.163208145166754
458,2.44802575205896,2.44588266050409,2.19468300426724,-4.90692416291761,4.87701534517428,1.32038458080402,0.18159952517192,0.253308868786971,0.651350616290898,0.10471723764812
459,2.43621009750007,2.47454418294914,2.1845092975451,-4.91774070959884,4.88765105178557,1.31255325240154,0.17110538798704,0.224280252811186,0.727382391933308,0.0936978539486141
460,2.41931211268985,2.46113787905044,2.20143434982175,-4.89824510513556,4.86638465781755,1.33559741620888,0.186470310519736,0.246512515994133,0.663357974062167,0.0896181407713076
461,2.42772721688743,2.46826985030369,2.22544421765608,-4.93330467183179,4.91397362054167,1.29396112253634,0.178342228646828,0.247140436370276,0.703347739229398,0.192507938242046
462,2.46302988465098,2.46277385059163,2.19675890466274,-4.91281747447632,4.88195689896947,1.29056604843553,0.18776349181756,0.243979117601964,0.751159149409579,0.107955989201797
463,2.43533583902203,2.44750185954355,2.20667640655412,-4.90438340134721,4.8764261638893,1.36981383403601,0.168749154779536,0.225114314310669,0.721098786049439,0.118037398694912
464,2.42521957049476,2.49658841973318,2.21931204220864,-4.91895632685847,4.88656484135684,1.32676918888115,0.185160016392133,0.2535879477407,0.67751635666178,0.0305938847967859
465,2.42735492904127,2.44154050035925,2.19121931193192,-4.91014275048796,4.87570152454355,1.28123637188394,0.167289738845242,0.225779670638338,0.750211164432156,0.134084928255127
466,2.42835699990945,2.47225579712501,2.20846986956472,-4.91473900707496,4.88668663461956,1.35257840117253,0.182673685927431,0.249228875453203,0.734199276683883,0.0484188400851081
467,2.46929362386309,2.45417885773262,2.19423512717483,-4.89792882759914,4.85674809416274,1.32887860901342,0.180973468698757,0.237479788008659,0.683196645732696,0.0814711674404056
468,2.45975224589164,2.47153485414949,2.20544770454171,-4.90902241582974,4.86780777076866,1.3382837191853,0.184320503082855,0.238354705489899,0.694914792802072,0.130604178019799
469,2.45132070804823,2.45933608910308,2.22287659818658,-4.9160665984541,4.88878014858888,1.31338840924716,0.179016935611777,0.244919149627823,0.719360647673359,0.0494840460458298
470,2.44527743855261,2.45383211028362,2.18603396738325,-4.88180879115657,4.84231864679304,1.38271530492859,0.187036591847926,0.246761424842451,0.655864885425546,0.191859833789253
471,2.45429949604136,2.44034398557653,2.19791259831455,-4.88913143076813,4.85024711294257,1.38659158530923,0.164307013973338,0.224778516033731,0.71917615309962,0.135209505370188
472,2.45364349628743,2.43662544748983,2.20768140457205,-4.90893675939243,4.87704081389057,1.35299887437223,0.178848538028505,0.247954581682319,0.684526009435854,0.0280570189247515
473,2.46526980756521,2.48432832054288,2.20588376594007,-4.92125104562261,4.89969837791554,1.35631984039839,0.186736138795475,0.254115066632709,0.693499222655337,0.0986596912085367
474,2.43485570615969,2.44798209229995,2.21389851813986,-4.90104233966623,4.86438214304304,1.36945091298138,0.167569995830558,0.226884855579486,0.607622153880493,0.12417648018208
475,2.43395403165407,2.46432014537221,2.19737989688951,-4.90588999711512,4.87439590984278,1.32481765075017,0.187116722583643,0.246144129467057,0.608480336167725,0.0319079947311997
476,2.43238416387386,2.44797506469279,2.19848690822566,-4.90815949377563,4.87434189197383,1.31843731862796,0.168601489626186,0.231286419599403,0.686434249119202,0.0874411713794564
477,2.45538882688125,2.46231240197927,2.1784746624855,-4.90750373332245,4.87735847050548,1.31982105132765,0.186225147922309,0.261808606705714,0.675797374867456,0.0696209089324125
478,2.42971032847453,2.45981729726493,2.19193977067788,-4.90262252924082,4.87510683543738,1.31094802858379,0.190330915722109,0.252328146855824,0.681227486142587,0.0715431772860628
479,2.44926138892187,2.44800730452912,2.20316328941121,-4.91116401695856,4.88276714269881,1.37355718876344,0.182910105370117,0.248123939362288,0.652649205952413,0.0160976311160417
480,2.45872642655071,2.47296683772095,2.20838401827505,-4.91807513279075,4.89229102074971,1.28490775212753,0.190480231845489,0.253619483009425,0.725016731237493,0.0693538598612812
481,2.44308308534358,2.48646067445168,2.22044641365601,-4.91141959927361,4.88474265956665,1.32003907582968,0.18227927830916,0.250788089301825,0.683346646049739,0.0640498809558313
482,2.47293547775338,2.47308278170654,2.20312759302336,-4.91857618956536,4.89149879006248,1.28842225032016,0.167624275591623,0.234460587539113,0.725249889906792,0.10913432255626
483,2.42847921419173,2.46807526333929,2.18696889227812,-4.89574400889374,4.85633737534813,1.31864964630754,0.171953242695144,0.224158681735065,0.694030188857406,0.128138889077616
484,2.44125991732391,2.45818607213864,2.18337370475461,-4.91544656448343,4.88328555729159,1.32343045007657,0.18227742837112,0.240341815989457,0.654668519696588,0.048247309857958
485,2.44999827373566,2.45666646645094,2.19616263295908,-4.91786060223624,4.88501733855503,1.30583455536426,0.189202035876797,0.262171307494281,0.710494889109856,0.0819576508725159
486,2.46501077379375,2.46620199382947,2.19409402838359,-4.90630500982305,4.8724472778252,1.31107041642613,0.178710114009132,0.238268841715772,0.680329743766687,0.104655238832273
487,2.41845820003616,2.45241454105764,2.20543960290197,-4.90455886500677,4.87625527889265,1.32744021784018,0.177087334165881,0.240512615819922,0.681105209249299,0.102850449521152
488,2.44753491433167,2.4716120849732,2.20684585079727,-4.9159246897862,4.88558327831451,1.33292457396613,0.176184014449687,0.24231120741386,0.709277148027934,0.0344750356841894
489,2.44857206139233,2.4360851970139,2.20985882808913,-4.8999099600803,4.86685296074726,1.33053395682893,0.1905217855937,0.255272394698043,0.709185548980182,0.116132767431415
490,2.43569338849161,2.47016263414192,2.20066624258535,-4.91327501189617,4.8847458197984,1.32842584266022,0.174818278605779,0.237168728332715,0.652624014194197,0.0987317762141362
491,2.43664754483121,2.45752254363313,2.20597634495876,-4.92116134170174,4.89661022086017,1.30425265924121,0.176082679825146,0.233808633316893,0.709569500108366,0.178311264196693
492,2.44709821192931,2.47468995610829,2.22362276634144,-4.91637705273117,4.88145949827866,1.38403328190705,0.176429144202281,0.243126993638604,0.646252297045885,0.107916925995469
493,2.44991150234758,2.45109446718677,2.21936526534093,-4.91707728846259,4.8913112491384,1.30744390935801,0.175621697113654,0.237648665565751,0.701807255263961,0.116169099811781
494,2.43897650527436,2.47974934733354,2.20790417883549,-4.91901072650635,4.89941482594711,1.28847940276695,0.176726556233369,0.231999251399711,0.735421902882073,0.17635516882196
495,2.43777633356754,2.45661627506408,2.1948642958934,-4.91033604361988,4.87972676651359,1.37010206918137,0.172416807168819,0.228149069898936,0.658749007448946,0.0937023221167739
496,2.45786847068063,2.47762548724886,2.21238634116644,-4.91756927175269,4.89112492317078,1.28918618618135,0.193098506992783,0.261835385055902,0.744427554830732,0.0844198995786849
497,2.44821984314286,2.46312993413805,2.20733045211026,-4.90282926155547,4.87180526313676,1.31285613940941,0.183085925679152,0.241964802320721,0.701442467763925,0.0777541108445729
